"bedrooms","bathrooms","floors","waterfront","view","condition","grade","lat","long","dist_stop","ncult","age","since_renovated","m2_living","m2_lot","m2_above","m2_basement","m2_living15","m2_lot15","price_log","zipcode98002","zipcode98003","zipcode98004","zipcode98005","zipcode98006","zipcode98007","zipcode98008","zipcode98010","zipcode98011","zipcode98014","zipcode98019","zipcode98022","zipcode98023","zipcode98024","zipcode98027","zipcode98028","zipcode98029","zipcode98030","zipcode98031","zipcode98032","zipcode98033","zipcode98034","zipcode98038","zipcode98039","zipcode98040","zipcode98042","zipcode98045","zipcode98052","zipcode98053","zipcode98055","zipcode98056","zipcode98058","zipcode98059","zipcode98065","zipcode98070","zipcode98072","zipcode98074","zipcode98075","zipcode98077","zipcode98092","zipcode98102","zipcode98103","zipcode98105","zipcode98106","zipcode98107","zipcode98108","zipcode98109","zipcode98112","zipcode98115","zipcode98116","zipcode98117","zipcode98118","zipcode98119","zipcode98122","zipcode98125","zipcode98126","zipcode98133","zipcode98136","zipcode98144","zipcode98146","zipcode98148","zipcode98155","zipcode98166","zipcode98168","zipcode98177","zipcode98178","zipcode98188","zipcode98198","zipcode98199"
3,1,1,0,0,3,7,47.724,-122.323,563,2,62,62,107.76748,731.611125,107.76748,0,148.6448,731.611125,12.5602444592508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,2,0,0,3,7,47.3046,-122.305,781,2,35,35,202.52854,670.75966,202.52854,0,209.96078,682.279632,12.3458345879053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,0,0,3,8,47.7088,-122.015,1277,0,7,7,156.07704,431.720241,156.07704,0,156.07704,459.86985,13.2356920627113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,1,0,2,4,8,47.6949,-122.389,143,3,71,71,224.82526,696.7725,112.41263,112.41263,217.39302,696.7725,13.3846507158362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,3,1,4,3,10,47.5682,-122.059,1734,0,11,11,425.49574,412.768029,425.49574,0,251.76713,412.768029,14.5086577385242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.75,1,0,0,4,7,47.364,-122.162,370,0,47,47,124.49002,1531.04144,124.49002,0,141.21256,970.929253,12.3842188309136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,2,0,0,3,10,47.6595,-122.147,366,0,16,16,255.48325,924.291947,255.48325,0,255.48325,916.02358,13.8643007221337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.75,1,0,0,4,7,47.35,-122.037,900,0,23,23,141.21256,609.350777,108.69651,32.51605,141.21256,566.243785,12.594730635322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,2,0,0,3,9,47.4928,-122.142,502,1,12,12,277.77997,624.772675,277.77997,0,259.19937,624.772675,13.1711535415738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,1.5,0,0,4,8,47.5778,-122.382,376,4,105,105,235.04459,524.90195,177.44473,57.59986,121.70293,534.19225,13.3558532207727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2.75,2,0,0,3,9,47.6759,-122.151,283,0,2,2,292.64445,661.376457,292.64445,0,144.92868,778.898752,13.6169376605843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,4,7,47.6245,-122.193,191,1,63,63,133.78032,959.68799,133.78032,0,193.23824,959.409281,13.5992184815992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,0,0,5,8,47.5631,-122.366,276,4,90,90,233.18653,483.0956,136.56741,96.61912,91.97397,501.6762,13.2392571288758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.25,1,0,0,5,8,47.6678,-122.182,138,0,41,41,192.30921,810.11416,126.34808,65.96113,202.52854,790.60453,13.3770055957779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.5,2,0,1,3,9,47.5826,-122.378,197,4,86,86,222.03817,413.604156,166.29637,55.7418,242.47683,464.515,13.5797882244432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,2,0,2,3,8,47.6463,-122.371,149,8,100,100,265.70258,418.0635,183.94794,81.75464,214.60593,418.0635,14.018451401961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.5,1,0,0,3,7,47.7631,-122.028,573,0,61,61,165.36734,19910.506445,165.36734,0,254.55422,12395.025357,13.3739000032198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,4,3,0,0,3,11,47.65,-122.065,640,0,9,9,521.18583,1027.785889,441.28925,79.89658,423.63768,1027.785889,14.2748323388631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.25,1,0,0,4,8,47.5478,-122.174,168,3,53,53,191.38018,962.289274,122.63196,68.74822,191.38018,898.929428,13.2321142413634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.75,1,0,0,4,9,47.561,-122.153,181,1,39,39,251.76713,1059.0942,132.85129,118.91584,245.26392,1021.933,13.7375490164946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0.75,1,1,3,4,5,47.4339,-122.512,5476,0,72,72,40.87732,772.302639,40.87732,0,81.75464,2442.326967,12.5776362019627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.5,1,0,0,4,7,47.4475,-122.213,215,0,53,53,161.65122,886.944941,161.65122,0,165.36734,923.084208,12.5059920356464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1.5,0,0,3,7,47.6951,-122.319,129,6,85,85,119.84487,592.72114,119.84487,0,151.43189,592.72114,13.5797882244432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,1.5,0,0,4,7,47.7178,-122.168,90,0,43,43,159.79316,738.57885,159.79316,0,166.29637,653.10809,13.1711535415738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,2,0,0,3,8,47.2939,-122.368,476,0,25,25,225.75429,845.696009,225.75429,0,209.96078,751.58527,12.6280670555895,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,2,0,0,3,7,47.2908,-122.351,843,0,25,25,184.87697,703.926031,184.87697,0,176.5157,664.442256,12.5879278879992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,4,6,47.7598,-122.316,230,2,68,68,97.54815,763.66266,72.46434,25.08381,124.49002,710.800853,12.6443275764613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,1.75,1,0,0,4,7,47.7659,-122.341,287,1,63,63,204.3866,1070.24256,204.3866,0,157.00607,746.754314,12.7910776674704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3,1.75,1,0,0,4,7,47.429,-122.154,1666,0,41,41,170.94152,996.198869,113.34166,57.59986,147.71577,912.30746,12.6443275764613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.25,1,0,0,4,11,47.6237,-122.228,289,0,49,49,271.27676,1895.2212,271.27676,0,286.14124,1895.2212,14.3162858458768,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,2,0,0,3,9,47.6075,-122.017,1809,0,16,16,281.49609,730.589192,281.49609,0,259.19937,653.479702,13.4371741172444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,0,0,3,7,47.662,-122.363,296,8,56,56,138.42547,360.46364,138.42547,0,138.42547,360.46364,13.2176735572087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.5,1,0,0,4,7,47.3715,-122.29,354,0,55,55,181.346656,800.173539,153.475756,27.8709,130.0642,809.370936,12.5080273772687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.5,1.5,0,0,4,6,47.2021,-121.996,301,6,84,84,145.85771,599.22435,145.85771,0,130.0642,599.22435,12.0376539939052,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,2,0,0,3,8,47.2809,-122.296,2539,0,7,7,238.76071,1065.876119,238.76071,0,225.75429,557.139291,12.7840895188365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.25,2,0,0,3,9,47.6395,-122.214,343,0,47,17,309.36699,1862.983859,309.36699,0,266.63161,1862.983859,14.416597272675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,0,3,6,47.3075,-122.217,84,6,52,52,100.33524,300.07669,100.33524,0,112.41263,535.12128,11.6262541502772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3,0,0,3,9,47.5433,-122.376,42,3,1,1,169.08346,126.162274,169.08346,0,158.86413,126.998401,13.0814372107917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1.5,1.5,0,0,5,7,47.5749,-122.291,365,4,87,87,166.29637,379.04424,166.29637,0,158.86413,379.04424,13.4649596807335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3,2.25,2,0,0,3,7,47.5417,-122.289,401,6,12,12,182.08988,184.412455,162.58025,19.50963,163.50928,184.412455,12.7068479334427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,2,0,0,3,7,47.384,-122.322,166,0,24,24,198.81242,716.746645,198.81242,0,184.87697,708.664084,12.7655455661177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,5,7,47.5022,-122.145,1257,1,56,56,130.0642,836.127,130.0642,0,133.78032,780.3852,12.6760762747759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.5,3,0,0,3,8,47.7108,-122.332,238,6,8,8,153.28995,193.424046,153.28995,0,153.28995,182.554395,12.8426494746017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,3,7,47.459,-122.285,551,0,64,64,73.39337,1319.2226,73.39337,0,132.85129,929.03,12.1960223096767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,1.5,1.5,0,0,4,7,47.6868,-122.285,162,0,65,65,167.2254,627.09525,167.2254,0,131.92226,548.1277,13.1392204944708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2.5,2,0,0,3,8,47.6903,-122.37,30,4,7,7,128.20614,123.468087,97.54815,30.65799,126.34808,348.38625,13.0324386698763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,2,0,0,3,9,47.534,-122.18,866,1,21,21,224.82526,719.440832,224.82526,0,261.98646,1033.917487,13.3046849341983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.75,1,0,0,4,7,47.4031,-122.201,305,0,35,35,143.07062,825.443155,133.78032,9.2903,143.07062,1183.026802,12.4049235042753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,4,8,47.6718,-122.291,66,2,86,86,107.76748,405.05708,107.76748,0,168.15443,405.05708,13.124361380067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.75,1,0,0,3,7,47.1949,-122.01,519,1,23,23,197.88339,795.24968,144.92868,52.95471,197.88339,795.24968,12.5532021766254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,4,7,47.5196,-122.371,235,1,61,61,111.4836,724.6434,111.4836,0,114.27069,656.82421,12.5245263766487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,0,0,3,11,47.5985,-122.026,936,3,10,10,382.76036,1302.592963,382.76036,0,407.84417,1364.187652,14.0778748224318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,2,0,0,3,9,47.3359,-122.257,2202,0,1,1,268.582573,603.776597,268.582573,0,236.90265,778.805849,12.9360337992128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1.75,1,0,0,4,7,47.3126,-122.361,250,0,47,47,137.49644,787.352925,137.49644,0,167.2254,817.5464,12.3630763943398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.5,2,0,0,3,8,47.7533,-122.198,331,3,15,15,273.13482,557.418,273.13482,0,233.18653,613.1598,13.2356920627113,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2.5,1,0,0,4,8,47.4961,-122.063,1882,0,43,43,323.30244,6879.652956,183.94794,139.3545,242.47683,6110.694825,13.5670491986658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2.5,0,0,4,9,47.6235,-122.309,174,7,115,115,275.92191,501.6762,275.92191,0,232.2575,468.23112,14.0466222789277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,5,7,47.475,-122.11,539,0,48,48,116.12875,2199.94304,116.12875,0,134.70935,2199.94304,12.6280670555895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2.25,1,0,0,3,7,47.6365,-121.972,5524,0,23,23,146.78674,3640.775667,109.62554,37.1612,146.78674,2754.481047,12.9598444479066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,0,2,5,7,47.5102,-122.241,963,0,87,87,157.00607,934.789986,87.32882,69.67725,222.03817,617.80495,12.7832476498377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,3.25,1,0,0,3,9,47.5666,-122.293,371,8,2,2,248.05101,464.607903,152.36092,95.69009,149.57383,464.607903,13.1223633774043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,0,0,3,7,47.3757,-122.303,274,0,56,56,202.52854,1196.126125,137.49644,65.0321,167.2254,691.848641,12.5245263766487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1.5,2,0,0,3,6,47.3344,-122.216,375,0,30,30,118.91584,413.604156,118.91584,0,99.40621,405.614498,12.1388638958367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2.25,1,0,0,4,7,47.7207,-122.165,88,0,39,39,196.95436,715.3531,138.42547,58.52889,175.58667,762.083309,12.9621946252515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
